Group ID,Major,Course
176,"English, BA",ENGL 336
176,"English, BA",ENGL/HISTORY/RELIG ST  360
176,"English, BA",ENGL 422
176,"English, BA",ENGL/MEDIEVAL  423
176,"English, BA",ENGL/MEDIEVAL  424
176,"English, BA",ENGL/MEDIEVAL  425
176,"English, BA",ENGL/MEDIEVAL  426
176,"English, BA",ENGL/MEDIEVAL  427
176,"English, BA",ENGL 430
176,"English, BA",ENGL 433
176,"English, BA",ENGL/RELIG ST  434
176,"English, BA",ENGL 438
176,"English, BA",ENGL/MEDIEVAL  520
176,"English, BA",ENGL/MEDIEVAL  521
176,"English, BA",ENGL 543
176,"English, BA",ENGL 546
177,"English, BA",ENGL 245
178,"English, BA",ENGL 204
178,"English, BA",ENGL 214
178,"English, BA",ENGL 304
178,"English, BA",ENGL 400
178,"English, BA",ENGL/GEN&WS  401
178,"English, BA",ENGL 403
178,"English, BA",ENGL 505
179,"English, BA",ENGL 207 & ENGL 236
180,"Environmental Sciences, BA (L&S)",MATH 221
180,"Environmental Sciences, BA (L&S)",MATH 171 & MATH 217
180,"Environmental Sciences, BA (L&S)",MATH 211
180,"Environmental Sciences, BA (L&S)",STAT 240
180,"Environmental Sciences, BA (L&S)",STAT 324
180,"Environmental Sciences, BA (L&S)",STAT 371
181,"Environmental Sciences, BA (L&S)",CHEM 103 & CHEM 104
181,"Environmental Sciences, BA (L&S)",CHEM 109
181,"Environmental Sciences, BA (L&S)",CHEM 115 & CHEM 116
181,"Environmental Sciences, BA (L&S)",CHEM 341
181,"Environmental Sciences, BA (L&S)",CHEM 343
182,"Environmental Sciences, BA (L&S)",BIOLOGY/BOTANY/ZOOLOGY  151 & BIOLOGY/BOTANY/ZOOLOGY  152
182,"Environmental Sciences, BA (L&S)",BOTANY/BIOLOGY  130 & ZOOLOGY/BIOLOGY  101 & ZOOLOGY/BIOLOGY  102
182,"Environmental Sciences, BA (L&S)",BIOCORE 381 & BIOCORE 382 & BIOCORE 383 & BIOCORE 384
183,"Environmental Sciences, BA (L&S)",PHYSICS 207
183,"Environmental Sciences, BA (L&S)",PHYSICS 201
183,"Environmental Sciences, BA (L&S)",PHYSICS 103
184,"Environmental Sciences, BA (L&S)",GEOSCI/ENVIR ST  106
184,"Environmental Sciences, BA (L&S)",SOIL SCI/ENVIR ST/GEOG  230
184,"Environmental Sciences, BA (L&S)",SOIL SCI 250
185,"Environmental Sciences, BA (L&S)",AGROECOL 370
185,"Environmental Sciences, BA (L&S)",BOTANY/F&W ECOL  455
185,"Environmental Sciences, BA (L&S)",BOTANY/F&W ECOL/ZOOLOGY  460
185,"Environmental Sciences, BA (L&S)",DY SCI 471
185,"Environmental Sciences, BA (L&S)",ENTOM 450
185,"Environmental Sciences, BA (L&S)",ENTOM/BOTANY/ZOOLOGY  473
185,"Environmental Sciences, BA (L&S)",ENTOM 490
185,"Environmental Sciences, BA (L&S)",ENVIR ST/ZOOLOGY  510
185,"Environmental Sciences, BA (L&S)",ENVIR ST/ZOOLOGY  511
185,"Environmental Sciences, BA (L&S)",F&W ECOL/ENVIR ST/ZOOLOGY  360
185,"Environmental Sciences, BA (L&S)",F&W ECOL 410
185,"Environmental Sciences, BA (L&S)",F&W ECOL/AN SCI/ZOOLOGY  520
185,"Environmental Sciences, BA (L&S)",F&W ECOL/AN SCI/ZOOLOGY  521
185,"Environmental Sciences, BA (L&S)",F&W ECOL 550
185,"Environmental Sciences, BA (L&S)",F&W ECOL 551
185,"Environmental Sciences, BA (L&S)",F&W ECOL/LAND ARC/ZOOLOGY  565
185,"Environmental Sciences, BA (L&S)",LAND ARC/ENVIR ST  361
185,"Environmental Sciences, BA (L&S)",LAND ARC/ENVIR ST  581
185,"Environmental Sciences, BA (L&S)",PLANTSCI 300
185,"Environmental Sciences, BA (L&S)",PLANTSCI 334
185,"Environmental Sciences, BA (L&S)",PLANTSCI 335
185,"Environmental Sciences, BA (L&S)",SOIL SCI 323
185,"Environmental Sciences, BA (L&S)",ZOOLOGY 304
185,"Environmental Sciences, BA (L&S)",ZOOLOGY/ENVIR ST  315
185,"Environmental Sciences, BA (L&S)",ZOOLOGY 316
186,"Environmental Sciences, BA (L&S)",ATM OCN 310
186,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST/GEOG  322
186,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST/GEOG/GEOSCI  335
186,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST  355
186,"Environmental Sciences, BA (L&S)",ATM OCN 425
186,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST  520
186,"Environmental Sciences, BA (L&S)",ATM OCN/PLANTSCI  532
186,"Environmental Sciences, BA (L&S)",BSE 365
186,"Environmental Sciences, BA (L&S)",BSE/ENVIR ST  367
186,"Environmental Sciences, BA (L&S)",BSE 460
186,"Environmental Sciences, BA (L&S)",CIV ENGR 320
186,"Environmental Sciences, BA (L&S)",CIV ENGR/G L E  421
186,"Environmental Sciences, BA (L&S)",CIV ENGR 423
186,"Environmental Sciences, BA (L&S)",ENVIR ST/POP HLTH  502
186,"Environmental Sciences, BA (L&S)",GEOG/GEOSCI  320
186,"Environmental Sciences, BA (L&S)",GEOG/ATM OCN/ENVIR ST  332
186,"Environmental Sciences, BA (L&S)",GEOG/BOTANY  338
186,"Environmental Sciences, BA (L&S)",GEOG/GEOSCI  420
186,"Environmental Sciences, BA (L&S)",GEOSCI 304
186,"Environmental Sciences, BA (L&S)",GEOSCI 551
186,"Environmental Sciences, BA (L&S)",GEOSCI/G L E  627
186,"Environmental Sciences, BA (L&S)",GEOSCI/G L E  629
186,"Environmental Sciences, BA (L&S)",POP HLTH/ENVIR ST  471
186,"Environmental Sciences, BA (L&S)",SOIL SCI 301
186,"Environmental Sciences, BA (L&S)",SOIL SCI 302
186,"Environmental Sciences, BA (L&S)",SOIL SCI/ENVIR ST  324
186,"Environmental Sciences, BA (L&S)",SOIL SCI 327
186,"Environmental Sciences, BA (L&S)",SOIL SCI 430
186,"Environmental Sciences, BA (L&S)",SOIL SCI/F&W ECOL  451
186,"Environmental Sciences, BA (L&S)",SOIL SCI 621
186,"Environmental Sciences, BA (L&S)",SOIL SCI/CIV ENGR/M&ENVTOX  631
187,"Environmental Sciences, BA (L&S)",ATM OCN 575
187,"Environmental Sciences, BA (L&S)",COMP SCI 220
187,"Environmental Sciences, BA (L&S)",ENVIR ST/CIV ENGR/LAND ARC  556
187,"Environmental Sciences, BA (L&S)",F&W ECOL 458
187,"Environmental Sciences, BA (L&S)",GEOG 370
187,"Environmental Sciences, BA (L&S)",GEOG/ENVIR ST/F&W ECOL/G L E/GEOSCI/LAND ARC  371
187,"Environmental Sciences, BA (L&S)",GEOG/CIV ENGR/ENVIR ST  377
187,"Environmental Sciences, BA (L&S)",GEOSCI/CIV ENGR/ENVIR ST/G L E  444
187,"Environmental Sciences, BA (L&S)",LAND ARC 311
187,"Environmental Sciences, BA (L&S)",LAND ARC 511
187,"Environmental Sciences, BA (L&S)",SOIL SCI 585
187,"Environmental Sciences, BA (L&S)",SOIL SCI/ENVIR ST/LAND ARC  695
188,"Environmental Sciences, BA (L&S)",A A E/ENVIR ST  244
188,"Environmental Sciences, BA (L&S)",A A E/ECON/ENVIR ST  343
188,"Environmental Sciences, BA (L&S)",AMER IND/ENVIR ST  306
188,"Environmental Sciences, BA (L&S)",AMER IND/ENVIR ST/GEOG  345
188,"Environmental Sciences, BA (L&S)",C&E SOC/F&W ECOL/SOC  248
188,"Environmental Sciences, BA (L&S)",C&E SOC/CURRIC/ENVIR ST  405
188,"Environmental Sciences, BA (L&S)",C&E SOC/ENVIR ST/GEOG  434
188,"Environmental Sciences, BA (L&S)",C&E SOC/ENVIR ST/SOC  540
188,"Environmental Sciences, BA (L&S)",C&E SOC/SOC  541
188,"Environmental Sciences, BA (L&S)",ENVIR ST 349
188,"Environmental Sciences, BA (L&S)",ENVIR ST/GEOG  439
188,"Environmental Sciences, BA (L&S)",ENVIR ST/PHILOS  441
188,"Environmental Sciences, BA (L&S)",GEOG/ENVIR ST  339
188,"Environmental Sciences, BA (L&S)",GEOG/URB R PL  305
188,"Environmental Sciences, BA (L&S)",GEOG/ENVIR ST/HISTORY  460
188,"Environmental Sciences, BA (L&S)",GEOG/ENVIR ST  537
188,"Environmental Sciences, BA (L&S)",GEOSCI/ENVIR ST  411
188,"Environmental Sciences, BA (L&S)",LSC 340
188,"Environmental Sciences, BA (L&S)",URB R PL/ECON/ENVIR ST/POLI SCI  449
189,"Environmental Sciences, BA (L&S)",AGROECOL 370
189,"Environmental Sciences, BA (L&S)",BOTANY/F&W ECOL  455
189,"Environmental Sciences, BA (L&S)",BOTANY/F&W ECOL/ZOOLOGY  460
189,"Environmental Sciences, BA (L&S)",DY SCI 471
189,"Environmental Sciences, BA (L&S)",ENTOM/BOTANY/ZOOLOGY  473
189,"Environmental Sciences, BA (L&S)",ENTOM 450
189,"Environmental Sciences, BA (L&S)",ENTOM 490
189,"Environmental Sciences, BA (L&S)",ENVIR ST/ZOOLOGY  510
189,"Environmental Sciences, BA (L&S)",ENVIR ST/ZOOLOGY  511
189,"Environmental Sciences, BA (L&S)",F&W ECOL/ENVIR ST/ZOOLOGY  360
189,"Environmental Sciences, BA (L&S)",F&W ECOL 410
189,"Environmental Sciences, BA (L&S)",F&W ECOL/AN SCI/ZOOLOGY  520
189,"Environmental Sciences, BA (L&S)",F&W ECOL/AN SCI/ZOOLOGY  521
189,"Environmental Sciences, BA (L&S)",F&W ECOL 550
189,"Environmental Sciences, BA (L&S)",F&W ECOL 551
189,"Environmental Sciences, BA (L&S)",F&W ECOL/LAND ARC/ZOOLOGY  565
189,"Environmental Sciences, BA (L&S)",F&W ECOL/ZOOLOGY  660
189,"Environmental Sciences, BA (L&S)",LAND ARC/ENVIR ST  361
189,"Environmental Sciences, BA (L&S)",LAND ARC/ENVIR ST  581
189,"Environmental Sciences, BA (L&S)",PLANTSCI 300
189,"Environmental Sciences, BA (L&S)",PLANTSCI 334
189,"Environmental Sciences, BA (L&S)",PLANTSCI 335
189,"Environmental Sciences, BA (L&S)",SOIL SCI 323
189,"Environmental Sciences, BA (L&S)",ZOOLOGY 304
189,"Environmental Sciences, BA (L&S)",ZOOLOGY/ENVIR ST  315
189,"Environmental Sciences, BA (L&S)",ZOOLOGY 316
189,"Environmental Sciences, BA (L&S)",ZOOLOGY 320
190,"Environmental Sciences, BA (L&S)",ATM OCN 310
190,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST/GEOG  322
190,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST/GEOG/GEOSCI  335
190,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST  355
190,"Environmental Sciences, BA (L&S)",ATM OCN 425
190,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST  520
190,"Environmental Sciences, BA (L&S)",ATM OCN/PLANTSCI  532
190,"Environmental Sciences, BA (L&S)",BSE 365
190,"Environmental Sciences, BA (L&S)",BSE/ENVIR ST  367
190,"Environmental Sciences, BA (L&S)",BSE 460
190,"Environmental Sciences, BA (L&S)",CIV ENGR 311
190,"Environmental Sciences, BA (L&S)",CIV ENGR 320
190,"Environmental Sciences, BA (L&S)",CIV ENGR 324
190,"Environmental Sciences, BA (L&S)",CIV ENGR/G L E  421
190,"Environmental Sciences, BA (L&S)",CIV ENGR 423
190,"Environmental Sciences, BA (L&S)",ENVIR ST/POP HLTH  502
190,"Environmental Sciences, BA (L&S)",GEOG/GEOSCI  320
190,"Environmental Sciences, BA (L&S)",GEOG/ATM OCN/ENVIR ST  332
190,"Environmental Sciences, BA (L&S)",GEOG/BOTANY  338
190,"Environmental Sciences, BA (L&S)",GEOG/GEOSCI  420
190,"Environmental Sciences, BA (L&S)",GEOSCI 304
190,"Environmental Sciences, BA (L&S)",GEOSCI 551
190,"Environmental Sciences, BA (L&S)",GEOSCI/G L E  627
190,"Environmental Sciences, BA (L&S)",GEOSCI/G L E  629
190,"Environmental Sciences, BA (L&S)",POP HLTH/ENVIR ST  471
190,"Environmental Sciences, BA (L&S)",SOIL SCI 301
190,"Environmental Sciences, BA (L&S)",SOIL SCI 302
190,"Environmental Sciences, BA (L&S)",SOIL SCI/ENVIR ST  324
190,"Environmental Sciences, BA (L&S)",SOIL SCI 327
190,"Environmental Sciences, BA (L&S)",SOIL SCI 430
190,"Environmental Sciences, BA (L&S)",SOIL SCI/F&W ECOL  451
190,"Environmental Sciences, BA (L&S)",SOIL SCI 621
190,"Environmental Sciences, BA (L&S)",SOIL SCI/CIV ENGR/M&ENVTOX  631
191,"Environmental Sciences, BA (L&S)",ATM OCN 575
191,"Environmental Sciences, BA (L&S)",ENVIR ST/CIV ENGR/LAND ARC  556
191,"Environmental Sciences, BA (L&S)",F&W ECOL 458
191,"Environmental Sciences, BA (L&S)",GEOG 370
191,"Environmental Sciences, BA (L&S)",GEOG/CIV ENGR/ENVIR ST  377
191,"Environmental Sciences, BA (L&S)",GEOG 378
191,"Environmental Sciences, BA (L&S)",GEOG 523
191,"Environmental Sciences, BA (L&S)",GEOG 560
191,"Environmental Sciences, BA (L&S)",GEOG 578
191,"Environmental Sciences, BA (L&S)",GEOG 579
191,"Environmental Sciences, BA (L&S)",GEOSCI/CIV ENGR/ENVIR ST/G L E  444
191,"Environmental Sciences, BA (L&S)",LAND ARC 311
191,"Environmental Sciences, BA (L&S)",LAND ARC 511
191,"Environmental Sciences, BA (L&S)",SOIL SCI 585
191,"Environmental Sciences, BA (L&S)",SOIL SCI/ENVIR ST/LAND ARC  695
192,"Environmental Sciences, BA (L&S)",AGROECOL 370
192,"Environmental Sciences, BA (L&S)",BOTANY/F&W ECOL  455
192,"Environmental Sciences, BA (L&S)",BOTANY/F&W ECOL/ZOOLOGY  460
192,"Environmental Sciences, BA (L&S)",DY SCI 471
192,"Environmental Sciences, BA (L&S)",ENTOM/BOTANY/ZOOLOGY  473
192,"Environmental Sciences, BA (L&S)",ENTOM 450
192,"Environmental Sciences, BA (L&S)",ENTOM 490
192,"Environmental Sciences, BA (L&S)",ENVIR ST/ZOOLOGY  510
192,"Environmental Sciences, BA (L&S)",ENVIR ST/ZOOLOGY  511
192,"Environmental Sciences, BA (L&S)",F&W ECOL/ENVIR ST/ZOOLOGY  360
192,"Environmental Sciences, BA (L&S)",F&W ECOL 410
192,"Environmental Sciences, BA (L&S)",F&W ECOL/AN SCI/ZOOLOGY  520
192,"Environmental Sciences, BA (L&S)",F&W ECOL/AN SCI/ZOOLOGY  521
192,"Environmental Sciences, BA (L&S)",F&W ECOL 550
192,"Environmental Sciences, BA (L&S)",F&W ECOL 551
192,"Environmental Sciences, BA (L&S)",F&W ECOL/LAND ARC/ZOOLOGY  565
192,"Environmental Sciences, BA (L&S)",F&W ECOL/ZOOLOGY  660
192,"Environmental Sciences, BA (L&S)",LAND ARC/ENVIR ST  361
192,"Environmental Sciences, BA (L&S)",LAND ARC/ENVIR ST  581
192,"Environmental Sciences, BA (L&S)",PLANTSCI 300
192,"Environmental Sciences, BA (L&S)",PLANTSCI 334
192,"Environmental Sciences, BA (L&S)",PLANTSCI 335
192,"Environmental Sciences, BA (L&S)",SOIL SCI 323
192,"Environmental Sciences, BA (L&S)",ZOOLOGY 304
192,"Environmental Sciences, BA (L&S)",ZOOLOGY/ENVIR ST  315
192,"Environmental Sciences, BA (L&S)",ZOOLOGY 316
192,"Environmental Sciences, BA (L&S)",ZOOLOGY 320
193,"Environmental Sciences, BA (L&S)",ATM OCN 310
193,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST/GEOG  322
193,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST/GEOG/GEOSCI  335
193,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST  355
193,"Environmental Sciences, BA (L&S)",ATM OCN 425
193,"Environmental Sciences, BA (L&S)",ATM OCN/ENVIR ST  520
193,"Environmental Sciences, BA (L&S)",ATM OCN/PLANTSCI  532
193,"Environmental Sciences, BA (L&S)",BSE 365
193,"Environmental Sciences, BA (L&S)",BSE/ENVIR ST  367
193,"Environmental Sciences, BA (L&S)",BSE 460
193,"Environmental Sciences, BA (L&S)",CIV ENGR 311
193,"Environmental Sciences, BA (L&S)",CIV ENGR 320
193,"Environmental Sciences, BA (L&S)",CIV ENGR 324
193,"Environmental Sciences, BA (L&S)",CIV ENGR/G L E  421
193,"Environmental Sciences, BA (L&S)",CIV ENGR 423
193,"Environmental Sciences, BA (L&S)",ENVIR ST/POP HLTH  502
193,"Environmental Sciences, BA (L&S)",GEOG/GEOSCI  320
193,"Environmental Sciences, BA (L&S)",GEOG/ATM OCN/ENVIR ST  332
193,"Environmental Sciences, BA (L&S)",GEOG/BOTANY  338
193,"Environmental Sciences, BA (L&S)",GEOG/GEOSCI  420
193,"Environmental Sciences, BA (L&S)",GEOSCI 304
193,"Environmental Sciences, BA (L&S)",GEOSCI 551
193,"Environmental Sciences, BA (L&S)",GEOSCI/G L E  627
193,"Environmental Sciences, BA (L&S)",GEOSCI/G L E  629
193,"Environmental Sciences, BA (L&S)",POP HLTH/ENVIR ST  471
193,"Environmental Sciences, BA (L&S)",SOIL SCI 301
193,"Environmental Sciences, BA (L&S)",SOIL SCI 302
193,"Environmental Sciences, BA (L&S)",SOIL SCI/ENVIR ST  324
193,"Environmental Sciences, BA (L&S)",SOIL SCI 327
193,"Environmental Sciences, BA (L&S)",SOIL SCI 430
193,"Environmental Sciences, BA (L&S)",SOIL SCI/F&W ECOL  451
193,"Environmental Sciences, BA (L&S)",SOIL SCI 621
193,"Environmental Sciences, BA (L&S)",SOIL SCI/CIV ENGR/M&ENVTOX  631
194,"Environmental Sciences, BA (L&S)",ATM OCN 575
194,"Environmental Sciences, BA (L&S)",ENVIR ST/CIV ENGR/LAND ARC  556
194,"Environmental Sciences, BA (L&S)",F&W ECOL 458
194,"Environmental Sciences, BA (L&S)",GEOG 370
194,"Environmental Sciences, BA (L&S)",GEOG/CIV ENGR/ENVIR ST  377
194,"Environmental Sciences, BA (L&S)",GEOG 378
194,"Environmental Sciences, BA (L&S)",GEOG 523
194,"Environmental Sciences, BA (L&S)",GEOG 560
194,"Environmental Sciences, BA (L&S)",GEOG 578
194,"Environmental Sciences, BA (L&S)",GEOG 579
194,"Environmental Sciences, BA (L&S)",GEOSCI/CIV ENGR/ENVIR ST/G L E  444
194,"Environmental Sciences, BA (L&S)",LAND ARC 311
194,"Environmental Sciences, BA (L&S)",LAND ARC 511
194,"Environmental Sciences, BA (L&S)",SOIL SCI 585
194,"Environmental Sciences, BA (L&S)",SOIL SCI/ENVIR ST/LAND ARC  695
195,"Environmental Sciences, BA (L&S)",A A E/ENVIR ST  244
195,"Environmental Sciences, BA (L&S)",A A E/ECON/ENVIR ST  343
195,"Environmental Sciences, BA (L&S)",AMER IND/ENVIR ST  306
195,"Environmental Sciences, BA (L&S)",AMER IND/ENVIR ST/GEOG  345
195,"Environmental Sciences, BA (L&S)",C&E SOC/F&W ECOL/SOC  248
195,"Environmental Sciences, BA (L&S)",C&E SOC/CURRIC/ENVIR ST  405
195,"Environmental Sciences, BA (L&S)",C&E SOC/ENVIR ST/GEOG  434
195,"Environmental Sciences, BA (L&S)",C&E SOC/ENVIR ST/SOC  540
195,"Environmental Sciences, BA (L&S)",C&E SOC/SOC  541
195,"Environmental Sciences, BA (L&S)",ENVIR ST 349
195,"Environmental Sciences, BA (L&S)",ENVIR ST/GEOG  439
195,"Environmental Sciences, BA (L&S)",ENVIR ST/PHILOS  441
195,"Environmental Sciences, BA (L&S)",GEOG/URB R PL  305
195,"Environmental Sciences, BA (L&S)",GEOG/ENVIR ST  339
195,"Environmental Sciences, BA (L&S)",GEOG/ENVIR ST/HISTORY  460
195,"Environmental Sciences, BA (L&S)",GEOG/ENVIR ST  537
195,"Environmental Sciences, BA (L&S)",GEOSCI/ENVIR ST  411
195,"Environmental Sciences, BA (L&S)",LSC 340
195,"Environmental Sciences, BA (L&S)",URB R PL/ECON/ENVIR ST/POLI SCI  449
196,"Environmental Sciences, BA (L&S)",BOTANY/ENVIR ST/F&W ECOL/ZOOLOGY  516
196,"Environmental Sciences, BA (L&S)",CIV ENGR 515
196,"Environmental Sciences, BA (L&S)",ENVIR ST/SOIL SCI  575
196,"Environmental Sciences, BA (L&S)",F&W ECOL/A A E  430
196,"Environmental Sciences, BA (L&S)",LAND ARC 668
196,"Environmental Sciences, BA (L&S)",PL PATH 315
196,"Environmental Sciences, BA (L&S)",PLANTSCI 376 & PLANTSCI 378
196,"Environmental Sciences, BA (L&S)",PLANTSCI 510
196,"Environmental Sciences, BA (L&S)",SOIL SCI 499
197,Environmental Studies Major,ENVIR ST 113
197,Environmental Studies Major,ENVIR ST/HIST SCI/HISTORY  125
197,Environmental Studies Major,ENVIR ST/ART HIST/GEOG/HISTORY/LAND ARC  239
197,Environmental Studies Major,ENVIR ST/RELIG ST  270
197,Environmental Studies Major,HISTORY/ENVIR ST/GEOG  460
197,Environmental Studies Major,ENVIR ST/HISTORY  465
197,Environmental Studies Major,ENVIR ST/CLASSICS  488
198,Environmental Studies Major,ENVIR ST 112
198,Environmental Studies Major,ENVIR ST/GEOG  139
198,Environmental Studies Major,ENVIR ST/A A E  244
198,Environmental Studies Major,ENVIR ST/GEOG  339
198,Environmental Studies Major,C&E SOC/SOC  140
198,Environmental Studies Major,C&E SOC/F&W ECOL/SOC  248
199,Environmental Studies Major,ENVIR ST/GEOSCI  106
199,Environmental Studies Major,ENVIR ST/GEOG  120
199,Environmental Studies Major,ENVIR ST/ILS  126
199,Environmental Studies Major,ENVIR ST/GEOG  127
199,Environmental Studies Major,ENVIR ST/GEOG/SOIL SCI  230
199,Environmental Studies Major,ENVIR ST/ILS  255
199,Environmental Studies Major,ENVIR ST/ATM OCN/GEOG  332
199,Environmental Studies Major,ENVIR ST/ATM OCN/GEOG/GEOSCI  335
199,Environmental Studies Major,ATM OCN 100
199,Environmental Studies Major,ATM OCN 101
199,Environmental Studies Major,ATM OCN/SOIL SCI  132
199,Environmental Studies Major,SOIL SCI 301
199,Environmental Studies Major,PHYSICS 115
200,Environmental Studies Major,ENVIR ST 251
200,Environmental Studies Major,ENVIR ST/BOTANY/ZOOLOGY  260
200,Environmental Studies Major,ENVIR ST 413
200,Environmental Studies Major,BOTANY 240
200,Environmental Studies Major,BOTANY/F&W ECOL/ZOOLOGY  460
200,Environmental Studies Major,GEOSCI 110
200,Environmental Studies Major,F&W ECOL 401
200,Environmental Studies Major,F&W ECOL 550
201,Environmental Studies Major,ENVIR ST/F&W ECOL  100
201,Environmental Studies Major,ENVIR ST/ENTOM  201
201,Environmental Studies Major,ENVIR ST 251
201,Environmental Studies Major,ENVIR ST/BOTANY/ZOOLOGY  260
201,Environmental Studies Major,ENVIR ST/F&W ECOL/ZOOLOGY  360
201,Environmental Studies Major,ENVIR ST/LAND ARC  361
201,Environmental Studies Major,ENVIR ST 375
201,Environmental Studies Major,ENVIR ST 413
201,Environmental Studies Major,ENVIR ST/C&E SOC/GEOG  434
201,Environmental Studies Major,ENVIR ST/BOTANY/F&W ECOL/ZOOLOGY  516
